source,concept,description
TQuAD Dataset,Geliştirilen versiyonların yayınlandığı isim nedir?,Alfons Çizelgeleri
TQuAD Dataset,14. yüzyılın başından itibaren İslam dünyasının doğusunda yapılan bazı çizelgeler kim tarafından çevrilmiştir?,Bizanslı bilginler tarafından
TQuAD Dataset,14. yüzyılın başından itibaren İslam dünyasının doğusunda yapılan bazı çizelgeler hangi dile çevrilmiştir?,Yunanca’ya
TQuAD Dataset,15. yüzyılın ilk çeyreğinden itibaren ortaya çıkan karmaşanın nedeni nedir?,Ptoleme Coğrafyası’nın çevirilmesiyle
TQuAD Dataset,Almanya’da Ptoleme koordinatları üzerine  kurulu olan ekoller nelerdir?,Regiomontanus ve Nürnberg
TQuAD Dataset,Regiomontanus ve Nürnberg ekolleri ne üzerine kuruludur? ,Ptoleme koordinatları
TQuAD Dataset,14. yüzyılın başından itibaren İslam dünyasının doğusunda yapılan bazı çizelgeleri Yunanca’ya kim çeviriyordu?,Bizanslı bilginler
TQuAD Dataset,Ptoleme Coğrafya’sının Yunanca’dan Latince’ye çevirisi hangi yılda yapılmıştır?,(1406)
TQuAD Dataset,Ptoleme Coğrafya’sının Yunanca’dan Latince’ye çevirisinin  ilk baskısı hangi yılda yapılmıştır?,(1477)
TQuAD Dataset,Arap coğrafyacılarda geçerli olan meridyen derecesi uzunluğunu nedir? ,56 2/3 mil olmasıdır
TQuAD Dataset,Bir meridyen derecesi el-Meʾmūn coğrafyacıları tarafından ne kabul edilmiştir?,62 1/2 Roma mili olarak
TQuAD Dataset,Fransız Jean Fernel  bir derecenin uzunluğu ne kadardır?,"110,602 metre"
TQuAD Dataset,Fransız Jean Fernel ‘e göre yeryüzünün çevresi kaç km?,39.817 kilometre
TQuAD Dataset,Fransız Jean Fernel’in asıl mesleği nedir?,Asıl mesleği hekimlik
TQuAD Dataset,"Fransız Jean Fernel  hangi yılda bir derecenin uzunluğunun 110,602 metre olduğu ve yeryüzü çevresinin 39.817 kilometre olduğu sonucuna ulaştı?",1525 yılında
TQuAD Dataset,Fransız Jean Fernel’in birçok belirsizliklere rağmen böylesine şaşırtıcı derecede iyi bir sonuca ulaşması kimi kuşkulandırmıştır?,Willebrord Snellius’u
TQuAD Dataset,Willebrord Snellius’u kuşkusunu hangi cümlesi ile dile getirmiştir?,"Fernel, Arap derece ölçümlerini keyfi bir tarzda geometrik adımlara dönüştürdü, çağdaşları da göz kamaştırıcı bir sonuçla yanıltılmış oldular."
TQuAD Dataset,Fransız Jean Fernel’in ardılı Willebrord Snellius neden kuşkulanmıştır?,birçok belirsizliklere rağmen böylesine şaşırtıcı derecede iyi bir sonuca ulaşması 
TQuAD Dataset,Triangulasyon [üçgenler zinciri] formundan yararlanan bilgin kimdir?,Hollandalı bilgin Willebrord Snelllius
TQuAD Dataset,Bir meridyen derecesinin uzunluğunu ölçme denemelerinde yüksek bir bilimsel kaliteyi gösteren kimdir?,Hollandalı bilgin Willebrord Snelllius
TQuAD Dataset,Ebū el-Fidāʾnın coğrafi eserinin adı nedir?,Takvim el-Büldan
TQuAD Dataset,Cosmographiae compendium adlı eser kime aittir?,Guillaume Postel
TQuAD Dataset,İtalyan bilgin Gian Battista Ramusio hangi eseri yayınlamıştır?,Navigationi et viaggi isimli eseri
TQuAD Dataset,"Guillaume Postel, hangi amaçla eserlerini çevirmiştir?","Avrupa haritalarında, özellikle Venedik haritalarında bulunan yer pozisyonlarını tashih etmek için"
TQuAD Dataset,Ramusio  kitabın bulunuşuna dair sevincini hangi kelimelerle ifade etmektedir?,Bu eser bugün ilahi bir lütuf olarak gün ışığına çıkmıştır
TQuAD Dataset,Edisyon yoluyla daha geniş ilgililer kitlesine ulaştırma arzusu kim tarafından doğurmuştu?,Richard Hakluyt
TQuAD Dataset,Ebū el-Fidāʾ’nın memleketi nerededir?,Suriye’de
TQuAD Dataset,Navigationi et viaggi isimli eseri toparlayıp yayınlayan kimdir?,İtalyan bilgin Gian Battista Ramusio
TQuAD Dataset,İngiliz bilgin Richard Hakluyt bu kitabın Suriye’de yani Ebū el-Fidāʾ’nın memleketinde bulunan bir yazmasını ne zaman araştırmıştı?,1583 yılında
TQuAD Dataset,Ebū el-Fidā’nın kitabının yaygın şöhretini hangi eserle elde etmiştir?,Volume of Great and Rich Discoveries
TQuAD Dataset,Volume of Great and Rich Discoveries kime aittir?,John Dee
TQuAD Dataset,1570’li yıllardaki önemli iki haritacı kimdir?,Gerhard Mercator ve Abraham Ortelius
TQuAD Dataset,Ebu el-Fida’nın kitabı en büyük takdiri kimde bulmuştur?,Alman bilgin Wilhelm Schickard 
TQuAD Dataset,Sait Faik ilk öğrenimine nerede başlamıştır?,Adapazarı’nda
TQuAD Dataset, Sait Faik ilk öğrenimine hangi okulda başlamıştır?,Rehber-i Terakki Mektebi’nde
TQuAD Dataset, Sait Faik Adapazarı İdadisi’nde ne kadar okumuştur?,İki yıl kadar
TQuAD Dataset, Sait Faik orta öğrenimini nerede tamamlamıştır?,Bursa Lisesi’nde
TQuAD Dataset,Sait Faik Bursa Lisesi’nden önce orta öğretimine nerede başlamıştır?,İstanbul Erkek Lisesi’nde
TQuAD Dataset,Sait Faik orta öğrenimini kaç yılında tamamlamıştır?,(1928)
TQuAD Dataset,Sait Faik babasının isteği üzerine nereye gitmiştir?,İsviçre’ye
TQuAD Dataset,Sait Faik İsviçre'ye neden gitmiştir?,iktisat öğrenimi için
TQuAD Dataset,Sait Faik İsviçre'ye gitmeden nerede okuyordur?,İstanbul Edebiyat Fakültesi’ne
TQuAD Dataset, Sait Faik İstanbul Edebiyat Fakültesi’ne ne kadar devam etmiştir?,iki yıl
TQuAD Dataset,Sait Faik iktisat öğrenimini bırakarak nereye geçmiştir?,Grenoble’a
TQuAD Dataset,Sait Faik iktisat öğrenimini bıraktıktan sonra kaç yıl edebiyat eğitimi aldı?, Üç yıl
TQuAD Dataset,Sait Faik yurt dışından neden döndü?,babası tarafından geri çağrıldı
TQuAD Dataset,Sait Faik babası tarafından ne zaman geri çağrıldı,(1933)
TQuAD Dataset,Sait Faik nerede Türkçe gurup dersleri öğretmenliği yaptı?,Halıcıoğlu Ermeni Yetim Mektebi’­nde
TQuAD Dataset,Sait Faik'in ticarete atılmasının sonucu nasıl olmuştur?,tutunamadı
TQuAD Dataset,Sait Faik Halıcıoğlu Ermeni Yetim Mektebi’­nde hangi görevde çalışmıştır?,Türkçe gurup dersleri öğretmenliği
TQuAD Dataset,Sait Faik Haber gazetesinde ne kadar çalışmıştır?,Bir ay
TQuAD Dataset,Sait Faik Haber gazetesinde hangi görevde çalışmıştır?,adliye muhabirliği
TQuAD Dataset,Sait Faik nerede adliye muhabirliği göreviyle çalışmıştır?,Haber gazetesinde
TQuAD Dataset,Sait Faik avare bir hayata neden başlamıştır?,Babasının ölümü üzerine
TQuAD Dataset,Sait Faik hiç evlenebilmiş midir?,Evlenemedi.
TQuAD Dataset,Sait Faik ömrünün sonuna kadar yazları nerede kalmıştır?,Burgaz adasındaki köşklerinde
TQuAD Dataset,Sait Faik ömrünün sonuna kadar kışları nerede kalmıştır?,Şişli’deki apartmanlarında
TQuAD Dataset,Sait Faik ömrünün sonuna kadar kimle yaşamıştır?,annesi ile beraber
TQuAD Dataset,Sait Faik ömrünün sonuna kadar nasıl bir hayat yaşamıştır?,fazla içkili bohem hayatı
TQuAD Dataset,Sait Faik şeref üyeliğine neden seçilmiştir?,Modern edebiyata hizmetlerinden dolayı
TQuAD Dataset,Sait Faik hangi dernek tarafından şeref üyeliğine seçilmiştir?,Mark Twain Derneği
TQuAD Dataset,Mark Twain Derneği nerededir?,A.B.D.’deki
TQuAD Dataset,Sait Faik hangi hastalığan dolayı vefat etmiştir?,siroz hastalığından
TQuAD Dataset,Sait Faik nereye gömülmüştür?,Zircirlikuyu Mezarlığı’na
TQuAD Dataset,Sait Faik Hikaye armağanı neye verilmektedir?,en beğenilen hikäye kitabına
TQuAD Dataset,Sait Faik Hikaye armağanını kim tesis etmektedir?,annesi
TQuAD Dataset,Burgaz adasındaki köşk ne olarak değiştirilmiştir?,Sait Faik Müzesi
TQuAD Dataset,Sait Faik Müzesi ne zaman kurulmuştur?,(11 Mayıs 1964)
TQuAD Dataset,"Sait Faik, ilk hikäyelerini ne zaman kaleme almıştır?",lise öğrencisi iken
TQuAD Dataset,Sait Faik'in basılan ilk yazısının adı nedir?,Uçurtma
TQuAD Dataset,Uçurtma ilk olarak nerede yayımlanmıştır?,Milliyet gazetesinde
TQuAD Dataset,Uçurtma kimin aracılığıyla çıkmıştır?,Kenan Hulüsi’nin
TQuAD Dataset,Sait Faik'in ölümünden sonra hikayeleri hangi dergide yayımlanmıştır?,Varlık dergisinde
TQuAD Dataset,Abdi ne olarak yetiştirilmiştir?,İç oğlanı
TQuAD Dataset,Abdi paşa hangi ünvan ile Nişancılığa yükselmiştir?,Vezir
TQuAD Dataset,Abdi paşa saraya ne zaman alınmıştır?,Küçük yaşta
TQuAD Dataset,Abdi paşa nerede kaymakamlık yapmıştır?,İstanbul kaymakamlığı
TQuAD Dataset,Abdi paşa nerede valilik yapmıştır?,Bosna valiliği
TQuAD Dataset,Abdi paşa Kubbe vezirleri arasına ne zaman alınmıştır?,(1681)
TQuAD Dataset,Abdi paşa vefat ettiğinde görevi neydi?,Sakız mutasarrıflığına
TQuAD Dataset,Abdi paşanın şairliğinden önce hangi özelliği gelmektedir?,tarihçiliği
TQuAD Dataset,IV. Mehmed Abdi paşaya hangi görevi vermiştir?,saltanat devrinin tarihini yazmakla
TQuAD Dataset,Abdi paşa yazdığı tarih kitabı hangi yıllar arasını ihtiva eder?,1648-1682
TQuAD Dataset,Abdi paşa yazdığı tarih kitabı hangi isimle meşhurdur?,Nişancı Tarihi
TQuAD Dataset,Abdi paşa hangi görevinden sonra tarihiyle meşgul olamamıştır?,Basra valiliği
TQuAD Dataset,Abdi paşanın Nabi ile münasebeti nereden anlaşılmaktadır?,ortaklaşa yazdıkları gazelden
TQuAD Dataset,Abdi paşa kiminleortaklaşa gazel yazmıştır?,Nabi
TQuAD Dataset,Abdi paşanın hangi türdeki şiirleri çoğunluktadır?,dini-didaktik
TQuAD Dataset,Abay'ın adı nedir?,İbrahim’dir
TQuAD Dataset,Abay'ın babası nedir?,kazak boyunun reisi
TQuAD Dataset,Abay nerelerde okumuştur?,hem medreseye hem Rus usülü mektebe
TQuAD Dataset,Abay kaç yaşından sonra babasına yardımcı olmuştur?,Onbeş yaşından
TQuAD Dataset,Abay Onbeş yaşındaki tavırlarıyla hangi kanaati uyandırdı,güçlü bir bey olacağı kanaatini
TQuAD Dataset,Abay'ın Arap ve Fars kültür eserlerine yönelmesine ne neden olmuştur?,İslamiyetin bozkırda kökleşmeye başlaması
TQuAD Dataset,Abay İslamiyetin bozkırda kökleşmeye başlaması neticesinde hangi kültüre yönelmiştir?,Arap ve Fars
TQuAD Dataset,Abay kaç yaşındayken sürgün edilmiştir?,35 yaşındayken
TQuAD Dataset,Abay sürgününden sonra kimleri tanımıştır,Rus ihtilalcilerini
TQuAD Dataset,Rus ihtilalcilerini nerededir?,Simla’da
TQuAD Dataset,Abay sürgününden sonra nereli yazarların eserlerini okumuştur,Rus ve diğer batılı
TQuAD Dataset,Abay kimlerden tercümeler yapmıştır?,ünlü Rus şairlerinden
TQuAD Dataset,Abay'ın şiirleri halk şiirlerinden hangi özellikleriyle ayrılır,şekil ve muhteva bakımından
TQuAD Dataset,Abay'ın şiirleri daha çok kimin tesirinde kalmıştır?,Rus şairlerinin
TQuAD Dataset,Abdurrahman Şeref hangi okulu bitirmiştir?,Mekteb-i Sultani’yi
TQuAD Dataset,Abdurrahman Şeref okulu bitirdikten sonra hangi görevde bulunmuştur?,tarih ve coğrafya muallimi
TQuAD Dataset,Abdurrahman Şeref hangi okullukta müdürlük yapmıştır?,Mekteb-i Mülkiye
TQuAD Dataset,Abdurrahman Şeref ikinci Meşrutiyetten sonra hangi görevde bulunmuştur?,Ayan Meclisine aza
TQuAD Dataset,Abdurrahman Şeref Ayan Meclisine azalık görevine ne zaman başlamıştır?,ikinci Meşrutiyetten sonra
TQuAD Dataset,Abdurrahman Şeref kimin yerine Vak’anüvis tayin edildi?,Lütfi Efendi’nin 
TQuAD Dataset,Abdurrahman Şeref'in Vak’anüvisliği ne zaman bitmiştir?,saltanatın kaldırılması ile
TQuAD Dataset,Abdurrahman Şeref Mütareke yıllarında hangi görevde bulunmuştur?,nazirlik
TQuAD Dataset,Abdurrahman Şeref nazirlik görevinde hangi yıllarda bulunmuştur?,Mütareke yıllarında
TQuAD Dataset,Abdurrahman Şeref ne zaman İstanbul mebusu olmuştur?,Türkiye Büyük Millet Meclisi’nin ikinci devresinde
TQuAD Dataset,Abdurrahman Şeref Türkiye Büyük Millet Meclisi’nin ikinci devresinde hangi görevde bulunmuştur?,İstanbul mebusu
TQuAD Dataset,Abdurrahman Şeref İstanbul mebusunda ilk toplantıyı ne olarak açmıştır?,en yaşlı üye
TQuAD Dataset,Abdurrahman Şeref uzun ilavelerle yaymladığı şey nedir?,Lütfi Efendi’nin tarihini
TQuAD Dataset,"Abdurrahman Şeref, tarihe dair eserlerinde ortaya koymaktan kaçındığı şey nedir?",zamanının şahısları hakkındaki fikirlerini
TQuAD Dataset,Abdurrahman Şeref düşüncelerini nasıl yapmayı uygun bulmuştur?,nüktelerle
TQuAD Dataset,Abdülkadir'in künyesi nedir?,Ebu Muhammed
TQuAD Dataset,Abdülkadir'in lakabı nedir?,Muhyiddin
TQuAD Dataset,Abdülkadir hangi lakabıyla da şöhret bulmuştur?,Bazu’l-Eşheb
TQuAD Dataset,Abdülkadir'in Nesebi nereye dayandırılır?,Hz. Ali’ye
TQuAD Dataset,Abdülkadir'in babasının adı nedir?,Ebu Abdillah
TQuAD Dataset,Abdülkadir'in annesinin adı nedir?,Fatıma’dır
TQuAD Dataset,Abdülkadir nerede doğmultur?,Gilan’da
TQuAD Dataset,Gilan nerenin bir vilayetidir?,İran vilayeti
TQuAD Dataset,Abdülkadir doğduğunda rivayete göre annesi kaç yaşındadır?,altmış yaşında
TQuAD Dataset,Abdülkadir kaç yaşında Gilan'dan çıkmıştır?,Onsekiz yaşlarında
TQuAD Dataset,Abdülkadir Onsekiz yaşlarında Gilan'dan nereye gitmiştir?,Bağdad’a
TQuAD Dataset,Abdülkadir Bağdad’a ne için gitmiştir?,tahsil için
TQuAD Dataset,Abdülkadir ne yaparken öküzlerden birisi onunla konuşmuştur?,tarlada öküzleri koşarken
TQuAD Dataset,Abdülkadir'e öküz ne demiştir?,Sen bu iş için yaratılmadın ve bu vazife ile emredilmedin!
TQuAD Dataset,Abdülkadir tedris ile ne kadar meşgul olmuştur?,Takriben otuzüç sene
TQuAD Dataset,Abdülkadir tahsil hayatının meyvelerini ne zaman almaya başlamıştır?,ellibir yaşına geldikten sonra
TQuAD Dataset,Abdülkadir tecrid ve tefrid ile sahra ve çöllerden kaç yıl geçmiştir?,yirmibeş sene kadar
TQuAD Dataset,Abdülkadir'in tecrid ve tefrid ile sahra ve çöllerden geçtiği kim tarafından ifade edilmiştir?,kendisi tarafından
TQuAD Dataset,Abdülkadir zahiri ilimleri öğrenmeye kaç yıl harcamıştır?,sekiz
TQuAD Dataset,Abdü’l-Kaadir Ebü Said Mahzümı’den hangi konuları dinlemiştir?,"din, fıkıh"
TQuAD Dataset,Ebu Bekr b. el-Muzaffer'den hangi konuları dinlemiştir?,hadis
TQuAD Dataset,Ebü Zekeriyya et-Tebrizi’den hangi konuları okumuştur?,edebiyat
TQuAD Dataset,Abdülkadir kimden tarikat ahzetmiştir?,Ahmed Debbas
TQuAD Dataset,Abdülkadir hangi günkü konuşmaları insanlar tarafından çok rabet görmektedir?,Cuma günleri
TQuAD Dataset,Abdülkadir halkı irşadının yanı sıra ne için gayret sarfetmiştir?,yahudi ve hıristiyanları da hidayete erdirmek
TQuAD Dataset,Ahmed Ağaoğlu'nun soyu nereye dayanmaktadır?,Karabağ’ın seçkin ailelerindendir.
TQuAD Dataset,Ahmed Ağaoğlu Ermeni hocadan hangi dili öğrenmiştir?,Rusca öğrendi
TQuAD Dataset,Ahmed Ağaoğlu Rusca'yı nereli hocadan öğrendi?,Ermeni
TQuAD Dataset,Ahmed Ağaoğlu neredeki Rus ortaokulunu bitirdi?,Şuşa’da
TQuAD Dataset,Ahmed Ağaoğlu orta öğrenimini nerede tamamlamıştır?,Tiflis lisesinde
TQuAD Dataset,Ahmed Ağaoğlu orta öğrenimininden sonra nereye gitmiştir?,Paris’e gitti
TQuAD Dataset,Ahmed Ağaoğlu Paris'te hangi tahsilleri yapmıştır?,"tarih, filoloji ve hukuk"
TQuAD Dataset,Ahmed Ağaoğlu ittihat ve Terakki den önemli kişilerle nerede tanışmıştır?,Paris’te
TQuAD Dataset,Ahmed Ağaoğlu Paris’te kimlerin önde gelen isimleriyle tanışmıştır?,ittihat ve Terakki
TQuAD Dataset,Şarkiyatçılar kongresi nerede toplanmıştır?,Londra’da
TQuAD Dataset,Ahmed Ağaoğlu Şarkiyatçılar kongresine hangi tebliği ile katıldı?,Şii mezhebinin doğuşu ve gelişmesi
TQuAD Dataset,Ahmed Ağaoğlu öğrenimini bitirince nereye dönmüştür?,Azerbaycan’a döndü
TQuAD Dataset,"Hayat, Terakki gibi gazeteler kimler tarafından çıkarılmıştır?",Gaspıralı İsmail ve arkadaşları
TQuAD Dataset,Ahmed Ağaoğlu çıkardığı gazetenin adı nedir?,İrşat
TQuAD Dataset,Ahmed Ağaoğlu gazeten çıkarırken diğer yandan hangi mesleği icra ediyordu?,öğretmenlik yapıyordu
TQuAD Dataset,Ahmed Ağaoğlu dernek kurma çalışmaları dolayısıyla hangi devlet makamlarının baskısına maruz kalmıştır?,Rus makamlarının
TQuAD Dataset,Ahmed Ağaoğlu İstanbul'da hangi göreve tayin edildi,Marif müfettişliğine
TQuAD Dataset,Ahmed Ağaoğlu hangi kütüphanede müdürlük yapmıştır?,Süleymaniye Kütüphanesi
TQuAD Dataset,Ahmed Ağaoğlu ilk olarak İstanbul'da hangi fırkaya girmiştir?,İttihat ve Terakki Fırkası’na
TQuAD Dataset,Ahmed Ağaoğlu memuriyeti bıraktıp hangi icraata başlamıştır?,Serbest gazeteciliğe
TQuAD Dataset, Ahmed Ağaoğlu hangi akımınönde gelen simalarından birisidir?,Türkçülük akımının
TQuAD Dataset,Ahmed Ağaoğlu kurucuları arasında olduğu ocak hangisidir?,Türkocağı’nın
TQuAD Dataset,Türkocağı’nın organı nedir?,Türk yurdu’nun
TQuAD Dataset,Ahmed Ağaoğlu'nun Türk-Mogol tarihi ve Rusca hocalığı yaptığı yer neresidir?,Darülfünun’da
TQuAD Dataset,Ahmed Ağaoğlu'nun ilk olarak başyazarlığında bulunduğu gazete hangisidir?,Tercüman-ı hakikat’in
TQuAD Dataset,Ahmed Ağaoğlu İttihat Terakki’den hangi ilin mensubu olmuştur,Afyon
TQuAD Dataset,Ahmed Ağaoğlu Azerbaycan'da ne müşavirliğini yapmıştır?,Kafkas ordusu siyasi müşaviri
TQuAD Dataset,Ahmed Ağaoğlu İstanbul’a dönünce nereye sürüldü?,Malta’ya sürüldü
TQuAD Dataset,Ahmed Ağaoğlu kim tarafından Malta’ya sürüldü,İngilizler tarafından
TQuAD Dataset,Ahmed Ağaoğlu Maltadan kaç yıl sonra döndü?,Üç yıl sonra
TQuAD Dataset,Ahmed Ağaoğlu TBMM’ye ikinci devre de hangi ilden girdi?,Kars milletvekili
TQuAD Dataset,Ahmed Ağaoğlu Ankara Hukuk Mektebi’nde hangi görevde bulunmuştur?,Hukuk-u esasiye
TQuAD Dataset,Ahmed Ağaoğlu'nun Hukuk-u esasiye olarak görev yaptığı yer neresidir?,Ankara Hukuk Mektebi’nde
TQuAD Dataset,Ahmed Ağaoğlu hangi fırkanın kuruluşunda faal rol almıştır?,Serbest Cumhuriyet Fırkasının
TQuAD Dataset,Ahmed Ağaoğlu kaç yılında emekli olmuştur?,1933
TQuAD Dataset,Ahmed Ağaoğlu en çok hangi fikir akımına yakındır?,batıcılığa yakındır
TQuAD Dataset, Ahmed Ağaoğlu kurtuluş için hangi kanaatini müdafaa etmiştir?,Avrupa medeniyetinin tam manasıyla özümsenmesi
TQuAD Dataset,Türkler kaç defa din değiştirmişlerdir?,iki defa
TQuAD Dataset,Avrupalılaşma hareketinin en samimi ideologu olarak kimi görür?, A. Ahmed’i
TQuAD Dataset,Ahmed Ağaoğlu içtimai ve iktisadi konularda hangi görüştendir?,ferdiyetçi ve liberaldir
TQuAD Dataset,Ahmed Ağaoğlu hangi eserinde şahsiyeti ile ilgili açıklayıcı fikirler sunmuştur?,Serbest insanlar ülkesinde
